Year,County,NCICCode,Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LTtotal_sum,ViolentClr_sum,HomicideClr_sum,ForRapeClr_sum,RobberyClr_sum,AggAssaultClr_sum,PropertyClr_sum,BurglaryClr_sum,VehicleTheftClr_sum,LTtotalClr_sum,TotalStructural_sum,TotalMobile_sum,TotalOther_sum,GrandTotal_sum,GrandTotClr_sum,RAPact_sum,ARAPact_sum,FROBact_sum,KROBact_sum,OROBact_sum,SROBact_sum,HROBnao_sum,CHROBnao_sum,GROBnao_sum,CROBnao_sum,RROBnao_sum,BROBnao_sum,MROBnao_sum,FASSact_sum,KASSact_sum,OASSact_sum,HASSact_sum,FEBURact_Sum,UBURact_sum,RESDBUR_sum,RNBURnao_sum,RDBURnao_sum,RUBURnao_sum,NRESBUR_sum,NNBURnao_sum,NDBURnao_sum,NUBURnao_sum,MVTact_sum,TMVTact_sum,OMVTact_sum,PPLARnao_sum,PSLARnao_sum,SLLARnao_sum,MVLARnao_sum,MVPLARnao_sum,BILARnao_sum,FBLARnao_sum,COMLARnao_sum,AOLARnao_sum,LT400nao_sum,LT200400nao_sum,LT50200nao_sum,LT50nao_sum
2011,Contra Costa County,Hercules,33,0,2,10,21,312,94,44,174,19,0,1,2,16,14,3,3,8,0,0,1,1,0,2,0,2,0,0,8,4,0,0,1,1,0,4,0,0,11,10,85,9,85,12,50,23,9,4,1,4,44,0,0,0,0,17,77,23,2,9,0,46,76,28,17,53
2011,Contra Costa County,Pinole,83,1,1,33,48,556,108,120,328,39,2,0,7,30,60,8,1,51,1,1,1,3,0,1,0,16,1,3,13,5,6,2,3,2,3,12,7,4,24,13,79,29,72,15,43,14,36,12,15,9,115,5,0,4,15,100,106,38,2,25,1,37,113,47,95,73
2011,Contra Costa County,Pittsburg,145,3,7,76,59,1905,554,436,915,72,4,6,19,43,160,40,21,99,0,0,2,2,0,3,4,37,3,0,36,19,10,1,5,6,1,34,25,6,10,18,345,209,465,45,238,182,89,26,10,53,328,94,14,2,5,96,380,157,14,99,3,159,328,180,274,133
2011,Contra Costa County,Pleasant Hill,72,0,3,29,40,1449,214,103,1132,40,0,2,8,30,234,13,4,217,3,0,7,10,1,2,1,13,0,2,14,4,7,0,3,2,3,10,1,4,6,29,146,68,143,51,92,0,71,42,29,0,90,8,5,4,0,275,429,70,75,111,4,164,195,174,332,431
2011,Contra Costa County,Richmond,1035,26,39,303,667,4546,1651,1362,1533,253,11,7,19,216,118,69,19,30,9,23,0,32,1,39,0,122,14,13,154,190,16,2,7,29,2,57,148,36,184,299,1539,112,1312,325,726,261,339,123,138,78,1341,17,4,9,11,130,583,262,31,294,1,212,512,146,191,684
2011,Contra Costa County,San Pablo,256,3,6,126,121,1342,347,441,554,99,0,2,31,66,88,35,13,40,3,1,2,6,1,6,0,46,11,9,60,17,0,2,9,3,2,93,16,14,49,42,265,82,228,38,113,77,119,18,59,42,440,0,1,1,0,58,285,10,11,70,0,119,164,71,91,228
2011,Contra Costa County,Walnut Creek,69,1,2,14,52,2024,422,130,1472,26,1,0,2,23,164,65,3,96,3,1,2,6,1,2,0,5,1,1,7,4,2,1,3,1,2,1,6,12,20,14,186,236,200,33,85,82,222,38,82,102,101,20,9,11,20,133,603,81,106,177,4,337,595,257,327,293
2011,Contra Costa County,Kensington,3,1,0,1,1,93,28,14,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,25,3,20,7,11,2,8,4,1,3,14,0,0,1,0,0,24,2,1,13,0,10,18,5,26,2
2011,Contra Costa County,Martinez,68,0,5,21,42,838,191,148,499,29,0,2,5,22,85,21,10,54,1,0,0,1,1,5,0,9,1,2,9,4,4,2,1,6,1,3,0,9,9,24,95,96,143,36,86,21,48,17,25,6,110,19,19,0,2,11,253,23,8,77,2,123,199,94,74,132
2011,Contra Costa County,Lafayette,9,0,2,2,5,393,110,32,251,3,0,0,0,3,18,7,1,10,0,0,0,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2,3,64,46,83,6,45,32,27,14,7,6,23,9,0,2,1,14,130,6,29,26,1,42,116,63,37,35
2011,Contra Costa County,Moraga,9,0,5,1,3,172,34,17,121,6,0,5,0,1,22,12,1,9,2,0,0,2,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,11,23,29,13,9,7,5,2,3,0,16,1,0,0,0,9,50,0,3,24,0,35,52,28,18,23
2011,Contra Costa County,Contra Costa E. Bay Reg. Park Dist.,12,0,0,10,2,152,2,5,145,0,0,0,0,0,5,1,1,3,0,0,1,1,0,0,0,1,1,2,6,0,0,0,0,0,0,10,1,1,0,0,2,0,1,0,0,1,1,0,0,1,5,0,0,0,0,0,126,0,0,0,0,19,63,22,25,35
2011,Contra Costa County,Contra Costa BART,44,0,0,21,23,692,2,142,548,16,0,0,3,13,15,1,0,14,0,0,0,0,0,0,0,8,0,2,11,0,0,0,0,0,0,21,1,5,1,16,1,1,0,0,0,0,2,0,0,2,134,7,1,2,0,3,147,121,231,2,1,41,171,139,109,129
2011,Contra Costa County,Contra Costa Community. College,11,0,0,8,3,250,19,21,210,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,6,3,0,0,0,0,0,5,0,0,1,2,9,10,2,1,0,1,17,3,3,11,21,0,0,1,0,0,55,7,15,111,1,20,47,40,32,91
2011,Contra Costa County,Danville,26,0,0,7,19,493,102,30,361,9,0,0,3,6,30,13,0,17,4,0,0,4,2,0,0,5,0,0,2,3,1,0,0,0,3,0,0,0,3,16,39,63,54,5,26,23,48,13,13,22,15,11,4,1,2,22,184,6,25,43,0,78,144,82,58,77
2011,Contra Costa County,San Ramon,27,0,0,11,16,869,166,63,640,13,0,0,1,12,47,19,4,24,5,0,0,5,1,0,0,7,0,0,4,5,3,0,0,0,1,2,0,3,4,9,75,91,68,12,22,34,98,16,21,61,43,9,11,1,3,24,339,15,52,125,0,81,241,147,140,112
2011,Contra Costa County,Orinda,4,0,0,2,2,224,83,11,130,2,0,0,0,2,12,10,0,2,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,47,36,60,4,36,20,23,5,11,7,9,2,0,0,0,9,71,5,5,19,0,21,63,24,24,19
2011,Contra Costa County,Union Pacific RR - Contra Costa,8,0,0,0,8,4,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0
2011,Contra Costa County,Oakley,79,3,3,13,60,526,126,86,314,39,3,2,3,31,42,19,5,18,3,0,1,4,1,3,0,7,0,0,6,4,2,0,1,5,1,0,11,5,11,33,43,83,93,13,36,44,33,7,14,12,51,27,8,0,0,26,154,14,15,24,0,81,125,61,62,66
2011,Contra Costa County,CA Highway Patrol - Contra Costa,0,0,0,0,0,879,0,854,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,166,40,0,0,0,4,20,0,0,0,1,1,0,5,19
2011,Del Norte County,Del Norte Co. Sheriff's Department,99,2,18,7,72,427,242,5,180,48,2,11,3,32,143,67,2,74,2,4,0,6,0,17,1,1,1,0,5,0,0,0,0,0,1,6,0,4,1,67,241,1,7,3,4,0,235,64,151,20,1,0,4,0,0,15,0,0,0,0,0,165,84,33,30,33
2011,Del Norte County,Crescent City,60,0,2,9,49,286,89,15,182,44,0,1,6,37,85,21,2,62,0,0,0,0,0,2,0,1,1,3,4,2,7,0,0,0,0,0,1,6,13,29,36,53,41,0,41,0,48,15,33,0,11,2,2,0,0,43,24,1,24,24,4,62,45,21,42,74
2011,Del Norte County,CA Highway Patrol - Del Norte,1,0,0,1,0,48,0,43,5,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,3,0,0,0,0,1,0,0,0,4,0,2,3,0
2011,El Dorado County,El Dorado Co. Sheriff's Department,192,2,21,21,148,2273,1020,12,1241,125,2,7,14,102,435,165,5,265,6,3,1,10,5,17,4,8,1,1,11,4,2,0,2,4,2,7,10,15,54,69,689,331,590,107,183,300,430,183,125,122,5,1,6,8,9,167,263,111,18,121,1,543,567,199,205,270
2011,El Dorado County,Placerville,68,1,4,10,53,218,61,22,135,52,1,1,8,42,32,10,5,17,0,1,1,2,1,4,0,0,2,0,8,4,0,0,3,1,0,2,0,6,11,36,42,19,30,10,8,12,31,20,2,9,20,1,1,2,1,9,60,9,2,5,0,47,49,23,25,38
2011,El Dorado County,South Lake Tahoe,130,1,5,22,102,429,153,16,260,77,1,1,11,64,129,45,2,82,1,0,0,1,0,5,0,4,4,0,14,3,3,2,0,5,1,8,1,8,64,29,60,93,69,33,23,13,84,33,43,8,11,2,3,1,3,60,52,11,22,80,0,31,62,25,28,145
2011,El Dorado County,Union Pacific RR - El Dorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,El Dorado County,CA Highway Patrol - El Dorado,0,0,0,0,0,173,0,131,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,18,0,0,0,11,31,0,0,0,0,0,0,42,0
2011,Fresno County,Fresno Co. Sheriff's Department,740,6,23,125,586,4781,1618,832,2331,417,1,14,33,369,299,139,70,90,5,72,13,90,0,23,0,61,18,17,29,41,17,1,9,29,0,28,153,93,207,133,1026,592,1192,300,892,0,426,178,248,0,430,58,344,1,4,26,605,243,45,61,1,1345,1148,359,349,475
2011,Fresno County,Clovis,211,4,26,55,126,3933,914,411,2608,135,2,15,20,98,626,191,24,411,1,4,8,13,1,25,1,14,4,6,31,14,15,0,3,10,3,10,18,33,42,33,390,524,493,163,330,0,421,204,217,0,310,55,46,11,0,321,1012,233,174,56,8,793,872,416,611,709
2011,Fresno County,Coalinga,114,1,4,5,104,676,223,33,420,62,2,1,1,58,109,45,2,62,1,2,12,15,8,4,0,1,2,1,1,2,0,0,0,1,0,2,7,24,33,40,117,106,144,60,84,0,79,37,42,0,15,6,12,31,0,27,141,24,28,19,0,150,97,81,118,124
2011,Fresno County,Firebaugh,12,0,0,4,8,131,52,17,62,11,0,0,4,7,5,5,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,1,0,0,1,1,0,3,4,30,22,22,6,15,1,30,28,2,0,14,2,1,0,0,2,11,14,9,19,0,7,17,11,16,18
2011,Fresno County,Fowler,45,0,1,2,42,178,43,29,106,15,0,0,0,15,9,4,0,5,0,1,1,2,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,5,13,24,22,21,30,11,19,0,13,7,6,0,17,2,10,5,0,7,31,12,6,1,2,42,48,14,19,25
2011,Fresno County,Fresno,2915,35,51,1020,1809,25421,5713,4780,14928,1225,35,23,297,870,3188,323,582,2283,50,55,31,136,23,47,4,323,120,52,525,645,125,9,41,103,16,81,631,425,460,293,4325,1388,3904,1233,1946,725,1809,1156,276,377,3917,725,138,20,32,2391,4582,2727,569,1619,38,2950,5232,2145,3774,3777
2011,Fresno County,Huron,100,0,5,21,74,150,44,33,73,48,0,3,5,40,4,2,0,2,2,1,4,7,0,3,2,7,0,5,9,9,4,0,5,0,0,3,7,12,23,32,34,10,32,13,14,5,12,9,0,3,21,7,5,1,1,2,21,18,3,13,2,12,11,19,28,15
2011,Fresno County,Kerman,60,1,6,18,35,548,117,132,299,25,0,2,4,19,35,21,3,11,0,0,1,1,0,6,0,8,2,2,6,3,1,0,2,2,1,9,1,5,7,22,72,45,50,12,38,0,67,40,27,0,118,3,11,5,2,11,92,38,25,3,0,123,102,43,82,72
2011,Fresno County,Kingsburg,64,0,2,4,58,369,105,55,209,37,0,0,1,36,63,8,16,39,0,1,1,2,0,2,0,3,0,0,1,0,1,0,0,1,0,2,0,2,31,25,70,35,73,22,51,0,32,20,12,0,41,1,13,0,0,34,67,20,19,5,1,63,61,28,68,52
2011,Fresno County,Mendota,64,2,2,20,40,380,114,58,208,47,2,2,10,33,44,14,4,26,4,3,17,24,0,2,0,2,7,1,10,13,2,0,0,4,0,1,6,18,9,7,93,21,84,39,45,0,30,23,7,0,44,5,9,8,0,5,72,23,15,5,0,80,48,43,40,77
2011,Fresno County,Parlier,680,3,23,92,562,1363,472,290,601,362,1,9,26,326,154,90,1,63,3,4,3,10,6,23,0,25,25,26,16,28,11,0,4,15,0,34,91,51,274,146,333,139,295,137,158,0,177,85,92,0,172,33,85,49,0,8,114,112,25,10,1,282,211,38,182,170
2011,Fresno County,Reedley,202,1,8,29,164,533,178,80,275,97,1,3,6,87,58,17,3,38,0,1,1,2,0,6,2,10,2,12,5,14,5,1,2,3,0,4,22,20,63,59,121,57,109,34,75,0,69,22,47,0,65,2,13,19,1,28,83,29,20,14,2,79,76,46,60,93
2011,Fresno County,Sanger,314,2,9,20,283,985,297,165,523,126,1,2,7,116,103,23,3,77,0,4,0,4,0,9,0,6,2,2,10,6,4,0,2,5,2,1,87,18,43,135,157,140,221,72,149,0,76,29,47,0,147,7,11,20,0,94,173,48,29,14,1,144,152,84,107,180
2011,Fresno County,Selma,209,0,9,36,164,1260,339,199,722,101,0,3,11,87,121,29,18,74,0,1,2,3,0,8,1,3,5,16,12,10,7,0,2,9,0,8,11,29,69,55,240,99,204,68,136,0,135,76,59,0,155,28,16,0,0,118,324,79,20,19,1,161,215,128,176,203
2011,Fresno County,Fresno Community College,4,0,0,1,3,328,26,15,287,2,0,0,0,2,39,4,4,31,6,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2,24,1,0,1,0,25,9,13,3,14,1,0,1,2,4,54,7,135,40,0,44,77,86,96,28
2011,Fresno County,Union Pacific RR - Fresno,4,0,0,0,4,8,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,0,1
2011,Fresno County,San Joaquin DPR,0,0,0,0,0,5,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,1,1
2011,Fresno County,CSU Fresno,17,0,3,3,11,501,63,22,416,5,0,0,0,5,17,3,2,12,0,0,2,2,1,3,0,2,0,0,1,0,0,0,0,1,0,2,0,0,2,9,8,55,9,6,3,0,54,14,32,8,16,2,4,0,3,1,105,1,223,43,3,37,135,113,118,50
2011,Fresno County,CA Highway Patrol - Fresno,3,0,0,0,3,194,2,160,32,2,0,0,0,2,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,2,0,0,2,140,4,16,0,0,0,2,30,0,0,0,0,0,0,0,32
2011,Fresno County,Coalinga State Hospital,45,0,0,0,45,17,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,40,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,2,2,3,9
2011,Glenn County,Glenn Co. Sheriff's Department,11,2,0,2,7,169,61,3,105,6,0,0,1,5,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,3,1,3,10,51,28,6,8,14,33,21,2,10,0,1,2,0,0,0,23,5,8,18,0,51,61,17,21,6
2011,Glenn County,Orland,31,0,1,5,25,208,63,38,107,28,0,2,1,25,30,11,5,14,1,2,0,3,2,1,0,1,0,0,4,4,0,0,1,0,0,0,0,4,8,13,25,38,41,7,18,16,22,6,7,9,28,8,2,0,2,6,17,17,21,18,0,26,20,26,34,27
2011,Glenn County,Willows,22,0,2,2,18,229,48,16,165,3,0,0,0,3,7,1,0,6,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,1,0,3,10,5,24,24,24,9,4,11,24,11,6,7,13,1,2,0,0,9,33,12,30,50,0,31,39,43,52,31
2011,Glenn County,Union Pacific RR - Glenn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Glenn County,CA Highway Patrol - Glenn,1,0,0,0,1,36,0,36,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Humboldt County,Humboldt Co. Sheriff's Department,203,2,21,46,134,1109,436,27,646,101,2,9,18,72,106,46,7,53,8,2,4,14,2,21,0,12,3,11,20,6,4,1,1,16,2,16,30,31,47,26,228,208,247,64,161,22,189,43,127,19,12,7,8,2,4,55,238,6,23,8,1,309,259,132,123,132
2011,Humboldt County,Arcata,48,0,5,12,31,624,74,51,499,26,0,2,3,21,72,2,1,69,6,3,11,20,4,4,1,2,2,1,7,5,2,2,0,1,1,1,0,8,9,14,39,35,30,7,8,15,44,14,5,25,24,20,7,2,2,96,165,26,60,57,1,90,144,97,111,147
2011,Humboldt County,Eureka,122,1,28,35,58,1644,447,185,1012,54,1,7,9,37,176,27,12,137,8,3,5,16,3,26,2,6,5,9,15,15,4,2,1,6,2,5,1,10,28,19,264,183,189,30,48,111,258,56,58,144,149,29,7,12,19,174,291,4,45,23,0,444,290,193,260,269
2011,Humboldt County,Ferndale,4,0,0,0,4,8,6,0,2,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,5,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1
2011,Humboldt County,Fortuna,56,0,11,6,39,381,76,25,280,33,0,6,2,25,71,13,8,50,2,0,2,4,0,9,2,0,1,1,4,1,0,0,0,2,1,2,1,4,7,27,36,40,50,11,39,0,26,7,19,0,13,7,5,0,2,46,65,5,23,31,1,107,53,47,87,93
2011,Humboldt County,Rio Dell,4,0,1,1,2,55,11,3,41,3,0,0,1,2,4,1,0,3,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,10,1,8,0,8,0,3,3,0,0,3,0,0,0,0,0,5,0,1,3,0,32,5,11,10,15
2011,Humboldt County,CSU Humboldt (Arcata),2,0,1,1,0,109,3,6,100,0,0,0,0,0,8,1,2,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,2,0,2,0,4,1,1,0,0,2,12,0,37,28,0,21,41,19,24,16
2011,Humboldt County,Union Pacific RR - Humboldt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Humboldt County,Northern Coast Redwoods DPR,1,0,0,0,1,19,0,2,17,1,0,0,0,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,1,0,0,0,5,9,3,5,0
2011,Humboldt County,CA Highway Patrol - Humboldt,0,0,0,0,0,262,0,215,47,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,12,31,0,0,0,6,41,0,0,0,0,1,0,0,46
2011,Imperial County,Imperial Co. Sheriff's Department,109,0,4,6,99,681,255,22,404,63,0,1,2,60,66,31,6,29,1,1,5,7,1,3,1,1,1,2,2,2,1,0,0,0,0,3,9,5,77,8,143,112,172,54,118,0,83,26,57,0,6,1,15,0,2,4,56,22,24,4,2,290,160,49,56,139
2011,Imperial County,Brawley,54,0,8,12,34,1047,399,97,551,27,0,3,6,18,183,79,7,97,0,1,2,3,0,8,0,1,2,1,8,7,0,2,1,0,0,2,6,4,23,1,78,321,45,16,23,6,354,114,188,52,86,6,5,1,6,84,67,14,43,6,6,324,44,37,62,408
2011,Imperial County,Calexico,112,1,6,28,77,1394,527,338,529,70,1,1,9,59,155,49,7,99,0,2,2,4,0,4,2,3,6,5,14,18,0,2,1,3,0,4,5,6,22,44,81,446,149,63,49,37,378,109,164,105,236,67,35,2,7,46,52,147,23,3,1,248,44,21,62,402
2011,Imperial County,El Centro,165,2,11,36,116,2284,695,165,1424,52,2,2,6,42,276,64,8,204,10,1,4,15,5,10,1,4,6,5,21,17,9,1,4,4,0,1,11,16,40,49,435,260,244,42,66,136,451,150,133,168,130,12,23,0,40,236,153,13,59,18,2,903,214,128,206,876
2011,Imperial County,Holtville,3,0,1,0,2,106,31,10,65,1,0,0,0,1,7,3,0,4,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,17,18,3,15,0,13,2,11,0,6,2,2,0,2,1,15,6,8,0,0,33,13,10,11,31
2011,Imperial County,Imperial,8,0,0,0,8,88,22,18,48,5,0,0,0,5,8,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,18,4,14,4,3,7,8,5,0,3,12,5,1,0,0,3,17,7,8,0,0,13,17,7,14,10
2011,Imperial County,Westmorland,1,0,0,1,0,11,4,0,7,1,0,0,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,0,3,3,0,0,0,0,0,0,0,1,3,0,0,1,0,2,4,2,0,1
2011,Imperial County,Union Pacific RR - Imperial,0,0,0,0,0,8,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
2011,Imperial County,CA Highway Patrol - Imperial,0,0,0,0,0,89,1,78,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,30,24,24,0,0,0,0,10,0,0,0,0,0,0,0,10
2011,Inyo County,Inyo Co. Sheriff's Department,52,1,7,3,41,141,54,2,85,33,1,1,2,29,17,9,0,8,0,0,5,5,1,7,0,0,0,0,3,1,0,0,0,1,0,1,0,2,10,29,16,38,26,5,13,8,28,12,16,0,1,0,1,0,0,2,22,1,7,24,0,29,35,12,16,22
2011,Inyo County,Bishop,16,0,1,1,14,110,29,2,79,4,0,0,0,4,28,10,0,18,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,12,2,27,8,4,2,2,21,7,11,3,2,0,0,1,2,8,11,0,10,22,1,24,25,16,22,16
2011,Inyo County,Union Pacific RR - Inyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Inyo County,CA Highway Patrol - Inyo,0,0,0,0,0,16,1,10,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,1,3,0,0,0,0,5,0,0,0,0,1,0,0,4
2011,Kern County,Kern Co. Sheriff's Department,1822,22,108,358,1334,10198,3301,1519,5378,968,10,58,135,765,1395,466,249,680,77,99,106,282,21,108,0,93,45,57,163,137,49,5,24,83,0,60,128,245,701,260,938,2363,2444,655,1782,7,857,400,457,0,951,408,160,4,5,223,1488,470,89,1281,7,1811,2438,786,798,1356
2011,Kern County,Arvin,165,1,0,15,149,529,164,115,250,130,0,1,13,116,197,57,49,91,0,14,4,18,0,0,0,0,7,0,8,6,0,0,1,4,0,4,4,6,18,121,83,81,108,47,53,8,56,30,21,5,91,16,8,1,0,4,75,39,12,23,0,96,86,43,45,76
2011,Kern County,Bakersfield,1866,18,39,548,1261,14840,4321,2396,8123,941,14,20,180,727,1831,463,272,1096,61,25,39,125,17,32,7,136,58,64,290,286,107,6,25,49,8,67,163,221,466,411,3236,1085,2602,305,1236,1061,1719,464,425,830,1702,493,201,58,83,1453,3555,798,220,217,18,1721,2881,1422,1686,2134
2011,Kern County,Delano,220,1,7,48,164,1644,773,358,513,128,2,4,13,109,166,68,16,82,6,28,6,40,0,7,0,15,1,1,31,11,2,0,1,10,0,24,18,12,31,103,641,132,350,67,220,63,423,234,95,94,260,76,22,10,3,146,92,74,19,20,1,148,100,68,115,230
2011,Kern County,McFarland,57,0,1,10,46,212,80,42,90,36,0,0,7,29,24,13,5,6,1,9,3,13,1,1,0,3,0,1,6,2,0,1,0,4,0,3,3,3,16,24,34,46,58,16,38,4,22,9,13,0,20,12,10,0,0,2,29,9,4,16,1,29,19,21,17,33
2011,Kern County,Ridgecrest,116,2,12,14,88,521,192,37,292,47,3,2,4,38,100,39,8,53,7,3,5,15,0,12,0,1,0,3,10,1,5,0,0,6,0,2,4,11,29,44,67,125,125,45,66,14,67,25,32,10,24,3,10,1,1,44,65,11,14,47,1,108,72,73,53,94
2011,Kern County,Shafter,41,2,3,11,25,508,162,83,263,13,2,0,2,9,39,16,5,18,2,11,6,19,0,3,0,1,1,0,9,2,2,0,1,3,0,3,0,7,10,8,74,88,79,22,44,13,83,37,36,10,47,26,10,0,0,5,90,22,11,25,1,109,109,44,47,63
2011,Kern County,Taft,51,0,1,8,42,345,75,27,243,24,0,1,4,19,54,17,10,27,0,0,0,0,0,1,0,1,2,0,5,5,0,0,0,3,0,0,0,2,14,26,29,46,45,14,26,5,30,13,13,4,17,4,6,1,1,38,93,5,9,32,2,62,55,44,63,81
2011,Kern County,Tehachapi,29,0,1,7,21,310,108,20,182,18,0,1,5,12,97,35,1,61,0,0,0,0,0,1,0,0,0,1,6,0,3,0,1,0,0,3,0,3,3,15,45,63,38,10,26,2,70,34,32,4,9,5,6,0,0,5,55,1,9,40,0,72,45,35,33,69
2011,Kern County,California City,71,0,12,10,49,510,255,27,228,21,0,2,3,16,163,85,8,70,0,0,0,0,0,12,0,1,1,0,8,0,2,0,2,5,1,0,8,12,15,14,156,99,215,75,90,50,40,14,18,8,18,4,5,2,0,9,62,10,12,60,0,73,68,48,55,57
2011,Kern County,Stallion Springs,3,0,0,0,3,9,5,1,3,1,0,0,0,1,8,3,0,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,2,1,2,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,2,0,0
2011,Kern County,Bear Valley,5,0,0,0,5,93,13,1,79,2,0,0,0,2,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,7,12,2,6,4,1,1,0,0,0,1,0,0,0,0,10,2,1,2,0,64,26,9,9,35
